機構狀態,機構名稱,地址縣市別,地址鄉鎮市區,地址街道巷弄號,負責人姓名,負責人性別,電話,是否為健保特約藥局
"開業","中央啄木鳥藥局","彰化縣","彰化市","崙平里中央路206號","黃智琳","女","04-7639581","Y"
"開業","彰化啄木鳥藥局","彰化縣","彰化市","茄南里金馬路2段27號","王鍊財","男","04-7330661","Y"
"開業","維康藥局","彰化縣","彰化市","光南里博愛街131、133號","莊鎮誠","男","04-7284520","Y"
"開業","全成藥局","彰化縣","彰化市","民生里三民路320號","林宗賢","男","04-7263018","Y"
"開業","銅鐘藥局","彰化縣","彰化市","阿夷里泰和路2段315號","張佑任","男","04-7200606","Y"
"開業","大仁藥局","彰化縣","彰化市","忠孝里辭修路80號1樓","張燕真","女","04-7282678","Y"
"開業","大竹藥局","彰化縣","彰化市","彰南路2段189號","李振華","男","","Y"
"開業","彰化必安藥局","彰化縣","彰化市","莿桐里彰水路149號","邱盈琇","女","04-7619127","Y"
"開業","彰安藥局","彰化縣","彰化市","彰安里曉陽路235號","盧姿秀","女","04-7281095、0919869671","Y"
"開業","康禾藥局","彰化縣","彰化市","崙平里建和街52號","陳柏蓁","女","04-7624077","Y"
"開業","丁丁藥局彰鹿店","彰化縣","彰化市","南安里彰鹿路150號","陳明?","男","04-7628234",""
"開業","正光藥局民族店","彰化縣","彰化市","彰安里民族路211號","陳曉莉","女","","Y"
"開業","康好藥局三民店","彰化縣","彰化市","興北里三民路201號","蕭光佑","男","04-7281089","Y"
"開業","強生藥局","彰化縣","芬園鄉","社口村光復路20號","簡振宇","男","049-2521857","Y"
"開業","民生藥局","彰化縣","芬園鄉","彰南路四段１１３號","陳明毅","男","049522595","Y"
"開業","啟安大藥局","彰化縣","芬園鄉","芬草路二段230號","邱夢盆","女","049-2522858","Y"
"開業","正明藥局","彰化縣","芬園鄉","芬草路一段２７３號","林淑燕","女","0492528318、0492523918","Y"
"開業","金宏恩藥局","彰化縣","芬園鄉","彰南路四段１０８巷１２號","藍正中","男","049522391","Y"
"開業","新得大藥局","彰化縣","芬園鄉","彰南路四段７４號","陳新得","男","049521753","Y"
"開業","明志藥局","彰化縣","花壇鄉","三春村彰員路1段542號","賴明志","男","047867702","Y"
"開業","自祥藥局","彰化縣","花壇鄉","中正路３１１號","吳麗仙","女","047865857","Y"
"開業","恆安藥局","彰化縣","花壇鄉","花壇村花壇街249號1樓","劉宥佃","男","04-7863990","Y"
"開業","仁寶藥局","彰化縣","花壇鄉","忠孝街100-2號","何秀娟","女","04-7878555","Y"
"開業","華榮藥局","彰化縣","花壇鄉","花壇街219號","廖燈和","男","047862173","Y"
"開業","益源藥局","彰化縣","花壇鄉","中正路３１９號","梁凱泉","男","047863586","Y"
"開業","大福藥局","彰化縣","花壇鄉","長沙村中正路91號1樓","林品臻","女","04-7880073","Y"
"開業","祥安藥局","彰化縣","花壇鄉","彰員路3段89號","李啟福","男","04-7863460","Y"
"開業","春天藥局","彰化縣","花壇鄉","中山路二段30號","呂益慧","女","04-7874458","Y"
"開業","花壇福倫藥局","彰化縣","花壇鄉","中山路二段159號1樓","李青芬","女","04-7882818","Y"
"開業","春生藥局花壇店","彰化縣","花壇鄉","花壇村中正路226號","張玉萍","女","04-7867715","Y"
"開業","善生藥局","彰化縣","花壇鄉","中正路200號","賴姵妘","女","04-7862361","Y"
"開業","武田藥局","彰化縣","花壇鄉","長沙村中正路120號","吳亞芳","女","04-7878683","Y"
"開業","慶泰藥局","彰化縣","秀水鄉","中山路166號","林束卿","女","047693746","Y"
"開業","健全藥局","彰化縣","秀水鄉","安東村中山路282-1號","張玉倫","女","04-7686649","Y"
"開業","效生藥局","彰化縣","秀水鄉","民生街９０８號","黃文龍","男","047683931","Y"
"開業","安森藥局","彰化縣","秀水鄉","安東村中山路７１號","林國清","男","04-7692442","N"
"開業","杏林堂藥局","彰化縣","秀水鄉","彰水路二段４２３巷６２號","林梁浣美","女","047692953","Y"
"開業","安生陽春藥局","彰化縣","秀水鄉","埔崙村彰水路２段１５６號","林翠花","女","047697735","N"
"開業","聯和藥局","彰化縣","秀水鄉","福安村民意街90號","黃信發","男","047692805","N"
"開業","福慧藥局","彰化縣","秀水鄉","埔崙村彰水路二段203號","莊美石","女","04-7689180、04-7695055","Y"
"開業","啟仁藥局","彰化縣","秀水鄉","文化街１５巷２號","鄭啟材","男","047694953","Y"
"開業","秀水藥局","彰化縣","秀水鄉","福安村彰水路２段５４１號","梁錦志","男","(04)7690140、04-7690900","Y"
"開業","秀水光佑藥局","彰化縣","秀水鄉","彰水路二段584號","劉麗明","女","047699 530","N"
"開業","秀水保安藥局","彰化縣","秀水鄉","福安村彰水路二段499巷14號","李美玲","女","04-7694333","N"
"開業","伸豐藥局","彰化縣","秀水鄉","福安村彰水路二段六六三號","鄭智璐","女","7697482","Y"
"開業","欣冠藥局","彰化縣","秀水鄉","中山路345號","楊森林","男","7689699","Y"
"開業","秀水武田藥局","彰化縣","秀水鄉","鶴鳴村馬鳴路１２２號","林明洲","男","047692 971","Y"
"開業","佳昇大藥局","彰化縣","鹿港鎮","鹿和路３段６０９號","王樹生","男","04-7716789","Y"
"開業","杏文藥局","彰化縣","鹿港鎮","順興里中山路354號1樓","古佳穎","女","04-7766326","Y"
"開業","達嘉藥局","彰化縣","鹿港鎮","東崎里彰鹿路５段２巷１３６號","林嘉興","男","047785067","N"
"開業","黃遜耕藥局","彰化縣","鹿港鎮","菜園路173號","黃銘卿","男","04-7774838","N"
"開業","明田藥局","彰化縣","鹿港鎮","山崙里崙尾巷１１３號之１","黃長槐","男","047713705","N"
"開業","老良安藥局","彰化縣","鹿港鎮","鹿和路四段１５號","王慶宗","男","047713497","Y"
"開業","成安藥局","彰化縣","鹿港鎮","中山路３８０號","莊張弘清","女","047773078","Y"
"開業","永吉藥局","彰化縣","鹿港鎮","大明路４８號","許武雄","男","047772391","Y"
"開業","中山藥局","彰化縣","鹿港鎮","復興路３６２號","王金發","男","04-7750686","Y"
"開業","健康藥局","彰化縣","鹿港鎮","民權路232號","陳達輝","男","04-7764364、04-7752455","Y"
"開業","順安藥局","彰化縣","鹿港鎮","復興路125號","張蕙蘭","女","7765510","Y"
"開業","民權藥局","彰化縣","鹿港鎮","民權路五九號","林傳智","男","047745562","Y"
"開業","忠民藥局","彰化縣","鹿港鎮","民族路一０八巷三號","林文旎","女","04-7760368","Y"
"開業","展宏藥局","彰化縣","鹿港鎮","中山路五號","許瀛元","男","04-7749001","Y"
"開業","永和藥局","彰化縣","鹿港鎮","中正路242之2號","張明輝","女","04-7753431","Y"
"開業","老信和藥局","彰化縣","鹿港鎮","頂番里鹿和路四段40號","鄭淑玲","女","04-7711098","Y"
"開業","東亞藥局","彰化縣","鹿港鎮","中山路291號","張文燦","男","04-7773515","N"
"開業","仁貴藥局","彰化縣","鹿港鎮","海埔里鹿草路二段816號","陳明明","女","7773898","N"
"開業","蕭藥局","彰化縣","鹿港鎮","永安里立德街8號","蕭仲霖","男","7778411","Y"
"開業","丁丁藥局鹿港店","彰化縣","鹿港鎮","永安里中正路306號","潘勝偉","男","7741829",""
"開業","豐安藥局","彰化縣","鹿港鎮","玉順里復興路726號","鐘駿輝","男","04-7746157","Y"
"開業","統國藥局","彰化縣","鹿港鎮","頂厝里鹿東路292號","施翠琴","女","04-7742758",""
"開業","康好藥局鹿港店","彰化縣","鹿港鎮","永安里中正路439號","翁啟士","男","04-7773302","Y"
"開業","真豐藥局鹿港店","彰化縣","鹿港鎮","永安里民權路115-1號","田婷瑋","女","04-7755540",""
"開業","正光藥局鹿港店","彰化縣","鹿港鎮","永安里復興路251號","張志宏","男","04-7775769","Y"
"開業","建興藥局","彰化縣","鹿港鎮","鹿東路１５４號","涂耀煇","男","047786919","Y"
"開業","福興永安藥局","彰化縣","福興鄉","沿海路四段737號","黃萬福","男","04-7773617","Y"
"開業","健安藥局","彰化縣","福興鄉","廈粘村沿海路3段214-1號1樓","林韋廷","男","04-7778335","Y"
"開業","福興國安藥局","彰化縣","福興鄉","萬豐村彰水路206號","陳金火","男","04-7694251","N"
"開業","慈恩藥局","彰化縣","福興鄉","福南村沿海路四段802號","陳仲順","男","04-7752767","N"
"開業","寓埔藥局","彰化縣","線西鄉","寓埔村中華路48號1樓","葉能源","男","04-7583819","Y"
"開業","線西藥局","彰化縣","線西鄉","寓埔村和線路963號","林汝靜","女","04-7582482","Y"
"開業","和平藥局","彰化縣","和美鎮","美寮路二段７１６號","王雙聯","男","047559952","Y"
"開業","永元藥局","彰化縣","和美鎮","和西里和線路91號","王琬筠","女","04-7550045","Y"
"開業","和美和田藥局","彰化縣","和美鎮","和線路59號","蘇美玲","女","7560377","Y"
"開業","弘佳藥局","彰化縣","和美鎮","道周路556號","巫維夏","男","0928995526及7576611","Y"
"開業","和美永安藥局","彰化縣","和美鎮","和北里中正路56號","張榮添","男","04-7556557",""
"開業","永合藥局","彰化縣","和美鎮","和西里彰美路六段197號1樓","陳存壽","男","04-7557726","Y"
"開業","邱藥局","彰化縣","和美鎮","美寮路二段７１４號","吳芬蘭","女","047558785","N"
"開業","日康藥局","彰化縣","和美鎮","道周路２８２號","葉秀盆","女","047567606","Y"
"開業","三多藥局","彰化縣","和美鎮","糖友一街88號","黃裕烚","男","04-7356969","Y"
"開業","丁丁藥局和美店","彰化縣","和美鎮","道周路312號１樓","程淑娟","女","04-7576322","N"
"開業","真豐藥局德美店","彰化縣","和美鎮","德美路六五0號","宋健仁","男","04-7553908","Y"
"開業","春生藥局新庄店","彰化縣","和美鎮","犁盛里彰新路二段527、529號","陳依華","女","04-7330458","Y"
"開業","萬國藥局","彰化縣","和美鎮","仁安路231號","鄭又彰","男","04-7553948","Y"
"開業","第一健保藥局","彰化縣","和美鎮","彰美路六段202號","許信夫","男","04-7568492","Y"
"開業","和美福倫藥局","彰化縣","和美鎮","和北里彰美路六段133號","林明宏","男","04-7569718","Y"
"開業","春生藥局愛民店","彰化縣","和美鎮","愛民路106號","邱睦仁","男","04-7566092","Y"
"開業","和恩藥局","彰化縣","和美鎮","和西里道周路718號","洪宗申","男","04-7576566","Y"
"開業","康佑藥局","彰化縣","和美鎮","和東里彰美路5段175號","黃月盈","女","7576680","Y"
"開業","和美藥局","彰化縣","和美鎮","和東里彰美路五段271號","陳羿蒨","女","04-7554095","Y"
"開業","上安藥局","彰化縣","和美鎮","和東里仁美路240號","黃智敬","男","04-7569962","Y"
"開業","友誼藥局和美店","彰化縣","和美鎮","和東里仁化路147、149號","杜依菁","女","04-7550866","Y"
"開業","永昌藥局","彰化縣","和美鎮","和東里22鄰彰美路五段261號1樓","李金生","男","04-7566131","Y"
"開業","和美仁愛藥局","彰化縣","和美鎮","彰新路六段十一號","陳博學","男","04-7553715","N"
"開業","真豐藥局","彰化縣","伸港鄉","新港路１１７號","陳煙真","女","047988 337","Y"
"開業","源安藥局","彰化縣","伸港鄉","汴頭里汴頭路107號","林錦泉","男","04-7984727","N"
"開業","泉安藥局","彰化縣","伸港鄉","海尾村中興路2段351號","蔡躍泉","男","04-7985378","N"
"開業","景富藥局","彰化縣","伸港鄉","彰新路七段４５１號","雷萬富","男","047981992","N"
"開業","正昌藥局","彰化縣","伸港鄉","新港村中華路８１號","黃朝欽","男","047982287","N"
"開業","協和藥局","彰化縣","伸港鄉","中山路111號","林維修","男","04-7981233","Y"
"開業","伸港藥局","彰化縣","伸港鄉","新港村信義路135號","陳弘志","男","0971104044、7992663","Y"
"開業","伸港永合藥局","彰化縣","伸港鄉","新港村新港路244號1樓","黃惠玲","女","7988865","Y"
"開業","貓頭鷹藥局","彰化縣","伸港鄉","新港村中山東路99號","廖怡彰","男","04-7996596","Y"
"開業","友誼藥局","彰化縣","伸港鄉","新港村中山路15號","林佩誼","女","04-7980591","Y"
"開業","伸和藥局","彰化縣","伸港鄉","新港村中正路20巷2號","黃淑雯","女","04-7998129","Y"
"開業","弘安藥局","彰化縣","伸港鄉","新興路43號1樓","黃國寶","男","04-7983877","N"
"開業","信昇藥局","彰化縣","員林市","大同路二段182-1號","張翠芬","女","04-8358827","Y"
"開業","仁美藥局","彰化縣","員林市","博愛路１７７號","廖修宗","男","048335219","Y"
"開業","豐名藥局","彰化縣","員林市","育英路129號","蕭淑坦","女","04-8324976","N"
"開業","中美藥局","彰化縣","員林市","育英路八三之一號","楊金炳","男","04-8366708","Y"
"開業","添霖大藥局","彰化縣","員林市","民生里中正路270號","吳文添","男","04-8319765","Y"
"開業","大隆興藥局","彰化縣","員林市","光明里三民街４２號","賴咸明","男","048320561","N"
"開業","信眾藥局","彰化縣","員林市","靜修路７４之１３號","游逸眾","男","048328121","N"
"開業","光安藥局","彰化縣","員林市","忠孝街９３號","蕭朱玲","女","048366516","N"
"開業","裕良大藥局","彰化縣","員林市","莒光路３號","楊文良","男","04-8360388","N"
"開業","員林永吉藥局","彰化縣","員林市","永吉街6５號","陳鮮龍","男","04-8343273","Y"
"開業","廣信藥局","彰化縣","員林市","中山路２段２０１號","許宏綸","男","04-8337085","Y"
"開業","施成發藥局","彰化縣","員林市","中正路２３９號","施英德","男","048326060","N"
"開業","新邱利生藥局","彰化縣","員林市","中山路一段６５１號","張麗梅","女","048321408","Y"
"開業","醫聯藥師藥局","彰化縣","員林市","三條里員東路二段189號1樓","林雅玲","女","04-8360617","Y"
"開業","元大藥局","彰化縣","員林市","浮圳路二段３４０號","林俊廷","男","048336521","Y"
